date,Strategy,SPY JPY,QQQ JPY,Static Equal Weight,Strategy Drawdown,SPY JPY Drawdown,QQQ JPY Drawdown,Static Equal Weight Drawdown
2008-07-07,100389.69159390117,79396.15202017593,93734.11110668365,97685.40370434764,-0.015631470830656413,-0.2925963975397017,-0.2430109658214854,-0.10635600013160884
2008-07-08,101233.92989203887,82489.91682467882,98026.73101865075,100745.02141816732,-0.00735331399391681,-0.2650315809562219,-0.20834411761766491,-0.07836605579845857
2008-07-09,100402.44625957593,79049.00150835712,93163.01322319101,97548.40685974309,-0.015506405285669045,-0.2956894381519741,-0.24762310573663804,-0.10760927240708917
2008-07-10,101607.3644923445,79548.6191774066,94459.73043950125,98677.53697618128,-0.003691610661558653,-0.2912379461092791,-0.23715092328792275,-0.0972797828890889
2008-07-11,102084.13565311577,77962.0176789474,92186.10228954925,97397.96469463519,0.0,-0.3053742434879446,-0.2555125587373096,-0.10898554494195822
2008-07-14,102497.15542871587,77283.09829116068,91498.77861089168,97342.89891024677,0.0,-0.31142327745848797,-0.2610633286921539,-0.10948929684296571
2008-07-15,101943.93263986861,75163.83134859969,90305.0010073557,95877.21579509969,-0.005397445290391545,-0.3303055158491055,-0.2707041792262366,-0.12289763495583061
2008-07-16,101194.00082420408,77280.77294149894,92921.09969568062,96710.3241573073,-0.012714056298060883,-0.3114439958520856,-0.24957677964875713,-0.11527620677009776
2008-07-17,101581.331759384,78831.54578915611,94479.73008460522,97903.87878772376,-0.008935113033149422,-0.2976269244812776,-0.236989407785696,-0.10435734997533042
2008-07-18,101902.45354053206,79906.17615319777,92892.09937112166,98052.05479604064,-0.005802130661054283,-0.2880521860148201,-0.24981098390395906,-0.10300180865866049
2008-07-21,102201.74601148901,79566.98040210563,92899.55083118257,98047.66408850013,-0.0028821230793307784,-0.2910743513232953,-0.24975080652042037,-0.10304197565700379
2008-07-22,101427.74835814926,80986.12922952793,93539.84132693673,98358.06849979784,-0.01043352926326191,-0.27843002326202193,-0.24457987271359127,-0.10020233913844645
2008-07-23,100366.07399340691,81964.21744018667,95379.51194509138,98736.30309555196,-0.020791615400400643,-0.2697154557906901,-0.22972284288740052,-0.09674217964459486
2008-07-24,100547.52865521032,79883.74927458013,93478.79280825445,97784.77442921931,-0.01902127688666888,-0.2882520049521664,-0.24507289556994205,-0.10544693850441933
2008-07-25,100966.36027638207,80214.22191104411,95130.00220085047,98484.84801731906,-0.014935001326923936,-0.2853075608248268,-0.23173786322611234,-0.09904253684616182
2008-07-28,100805.17963563927,78752.17384782592,92972.33122430943,97446.06376554377,-0.016507539023883577,-0.2983341123714033,-0.24916303800317763,-0.10854552581436372
2008-07-29,100465.31190257688,80897.78643789106,95483.101313117,98667.1028249003,-0.019823413807342982,-0.2792171396079053,-0.22888626360236697,-0.09737523641983525
2008-07-30,99904.9351277756,82392.51491052796,96038.85100805367,99062.90856799867,-0.025290656019650082,-0.2658994122453169,-0.2243980744058397,-0.0937543328455015
2008-07-31,100058.30691287413,81047.15053502056,95501.44777496027,98704.74922616605,-0.023794304394504806,-0.27788633581327316,-0.2287380990732819,-0.09703084023235986
2008-08-01,99884.58768472346,80619.00584612731,94259.85483689094,98127.53285956343,-0.025489173168414148,-0.2817010181069486,-0.23876510234813297,-0.10231132148216304
2008-08-04,99053.5889890444,79890.52085331827,93296.54996918066,97247.873041466,-0.03359670251596769,-0.2881916715597812,-0.24654467387036683,-0.11035861092928756
2008-08-05,97649.19568870039,82024.85407775438,96507.56619157501,98028.55204328992,-0.0472984808186907,-0.26917519565509085,-0.22061276882295744,-0.1032168161539424
2008-08-06,97978.32977098587,82389.0965741589,98006.04043051097,98687.69809374434,-0.044087327485617056,-0.26592986892867454,-0.20851121311947962,-0.09718682712089988
2008-08-07,98139.40187889247,81143.00382375365,97235.39653783069,98191.23519224118,-0.04251584867498204,-0.2770323024623845,-0.21473487032525018,-0.10172856085246462
2008-08-08,99319.21252946355,84512.5993568694,101660.82981685121,100937.31125841869,-0.031005181421473682,-0.24700989006191354,-0.17899543220443215,-0.07660695305168208
2008-08-11,97189.68265865711,85348.45260313347,102601.47103013242,100381.02166661691,-0.0517816591871173,-0.23956260725927736,-0.17139889050639634,-0.08169599232522062
2008-08-12,97197.76297824673,84460.35852882822,102710.84791586915,100144.18806995013,-0.051702824613066745,-0.24747534523841186,-0.17051557170049159,-0.08386258953015291
2008-08-13,97679.22975534975,83957.5405597301,102492.09414439571,100173.03320923922,-0.04700545740234574,-0.25195535130509616,-0.17228220931230087,-0.08359870890240761
2008-08-14,96578.18490151502,84617.08101215347,103695.23987989721,100139.3445518463,-0.05774765653196434,-0.24607897971602943,-0.1625657025087458,-0.08390689892262726
2008-08-15,95791.10069087142,85028.47753217952,103498.36148759845,99824.80521080512,-0.06542673998897786,-0.24241352020821727,-0.16415567634300177,-0.08678436253730126
2008-08-18,96585.47043561513,83839.99869743573,102273.34037545639,99541.23059703628,-0.0576765761778838,-0.2530026254451049,-0.17404884690364497,-0.08937855514438209
2008-08-19,97437.8371036567,82951.90462233215,100982.69313085864,99360.29831706226,-0.04936057302173413,-0.26091536343135224,-0.18447200875601732,-0.09103375684545356
2008-08-20,97378.58973827542,83311.06031431702,101157.6961465169,99485.20871215835,-0.04993861214031714,-0.2577153591000384,-0.18305869867884916,-0.08989105362812688
2008-08-21,98543.38574193194,83467.78279844059,100676.43785282312,99984.00314414813,-0.03857443331228516,-0.2563189935705431,-0.18694530139617815,-0.08532799062779872
2008-08-22,97697.24081802586,84571.37028761744,102032.71122734241,100250.04729185424,-0.04682973484106312,-0.24648625299546545,-0.1759921482725424,-0.08289416994137122
2008-08-25,97955.58889528023,82912.72400209958,99845.1735252786,99311.32597272506,-0.04430919584489512,-0.2612644548066132,-0.19365852428830954,-0.09148176483863224
2008-08-26,97645.01735022911,82816.12156202813,99207.07227140547,98963.96329095947,-0.04733924622777741,-0.26212516294389965,-0.19881177795631255,-0.09465950239784338
2008-08-27,97731.56645878407,83444.97308569396,99796.22468538287,99349.28447421466,-0.046494841247044505,-0.25652222348228937,-0.19405383112590957,-0.09113451350103374
2008-08-28,98012.99592411448,84404.23294030155,100512.50175650715,99963.66059774578,-0.04374911172749574,-0.2479754128424927,-0.1882692359356115,-0.08551408797545901
2008-08-29,97121.12591603349,82983.2621031224,97795.25527443628,98391.67535400671,-0.05245052401889594,-0.2606359746409552,-0.21021349684343305,-0.09989489746876656
2008-09-02,94909.90430214896,82425.67220828525,96439.71150313121,97320.51779811988,-0.07402401651862078,-0.26560398745098435,-0.22116075775103394,-0.10969404336398247
2008-09-03,94895.6090605431,82127.43495922704,95248.32145993527,96767.02311807431,-0.07416348616093493,-0.2682612208181381,-0.23078232654259523,-0.11475751427186576
2008-09-04,94418.06976845968,78463.91769339026,90730.1357604068,93814.0620931149,-0.07882253538123773,-0.30090241621095604,-0.26727082564440563,-0.1417717436421717
2008-09-05,94734.00256900843,79411.23806019085,91088.71869526307,94739.87676785962,-0.0757401786150691,-0.29246198398461276,-0.26437493911681265,-0.13330222109630852
2008-09-08,94928.48934325128,81375.20859093407,91151.935955793,95490.2606007552,-0.07384269401240506,-0.2749634051086419,-0.2638644016782329,-0.12643757208595152
2008-09-09,94778.40805891468,78353.19063972967,88620.19539222737,92984.36253101405,-0.07530694230016344,-0.3018889717889822,-0.28431053192235334,-0.14936198749896057
2008-09-10,94851.6616701213,78993.79576720967,89732.27745755065,92876.09204747605,-0.07459225308854356,-0.29618131010257287,-0.27532944788990144,-0.15035246575167294
2008-09-11,94439.13359243769,79586.17977415718,90815.20650029891,92593.86719336345,-0.07861702895630429,-0.2909032888144877,-0.2665838012893713,-0.15293431050971673
2008-09-12,94624.17305179406,80671.43644223358,91265.79465342763,94087.7739657266,-0.07681171583729718,-0.28123387213550033,-0.26294488812508077,-0.1392677772011619
2008-09-15,93885.07956303007,74206.8153518168,85352.14298745799,90159.8277019609,-0.08402258413576436,-0.3388323341710352,-0.31070305652543506,-0.17520135046092478
2008-09-16,94319.14696148786,76367.2504628117,87082.5118737263,91491.27230221342,-0.07978766272119231,-0.31958329575402045,-0.2967287385687847,-0.16302105091715702
2008-09-17,94203.96053307233,72103.43143025435,81534.37292685329,91169.64163067818,-0.08091146394215043,-0.35757305806773276,-0.3415350560693742,-0.1659633873245595
2008-09-18,94174.7996674219,75083.35877408404,85306.36873405479,92425.8331877375,-0.08119596808793339,-0.33102251015755957,-0.311072725661514,-0.15447151643001933
2008-09-19,94172.52198210056,79028.48006944463,89757.49283865183,96117.20359521803,-0.08121819002484287,-0.29587228000822274,-0.2751258105292771,-0.12070218251887843
2008-09-22,93258.44959075938,75901.90849823967,83966.53856688862,93816.5042939618,-0.0901362169448865,-0.3237293982254671,-0.32189308478405376,-0.14174940194064278
2008-09-23,93327.97768640448,74286.74576277,83441.83783729038,93029.86990844819,-0.08945787523526261,-0.33812017042989995,-0.3261305250695786,-0.1489456776588861
2008-09-24,93606.26744212848,74779.34542295402,84316.93774846262,93132.9941960662,-0.08674277787904827,-0.3337312074220159,-0.3190632895803125,-0.14800227775085628
2008-09-25,93569.78475304603,76120.68184212619,85880.83539270506,93872.10812610334,-0.08709871643099987,-0.32178017212760435,-0.30643337979302343,-0.1412407278800496
2008-09-26,93420.36726303707,75965.09091054744,84777.73881539733,93468.388604315,-0.08855648849680975,-0.32316645575355374,-0.3153418977573258,-0.1449340281541398
2008-09-29,93092.00380867993,68555.32142282408,76287.06952727216,89365.60392362342,-0.09176012329997751,-0.3891859982080028,-0.38391185023313,-0.18246705533749175
2008-09-30,93455.28031484962,72923.89177331186,80220.33835501425,90999.14672884204,-0.08821586390419034,-0.35026292290895067,-0.35214709206853656,-0.16752310597500542
2008-10-01,93725.33114475507,72878.47337435056,79258.98496711087,91107.63306699024,-0.08558114854281373,-0.35066759162683814,-0.35991090359905775,-0.16653065304470638
2008-10-02,93664.282473591,69750.88576460531,75054.52212813623,87782.23118591795,-0.08617676186406853,-0.37853376254128945,-0.393865802473518,-0.1969520397153851
2008-10-03,93882.59194088972,68868.09743119689,73926.14548930431,87375.81704032303,-0.08404685429360381,-0.38639922744573907,-0.402978480152264,-0.200669990902563
2008-10-06,92725.4740273518,63237.585549843134,68853.047783812,83317.6966369919,-0.09533612284645321,-0.4365659456961777,-0.4439484033427985,-0.23779442108003657
2008-10-07,92501.0061356627,60156.400864982184,64113.94628202777,81556.1916983829,-0.09752611427353453,-0.46401867596655966,-0.4822210004406313,-0.2539089915218067
2008-10-08,95747.80360150535,63628.80040201151,68998.62749751515,88094.1323366402,-0.06584916233996874,-0.43308030075346615,-0.4427727134517758,-0.19409871074989715
2008-10-09,90603.01201686802,53497.16211477413,60647.47211263567,77774.57693822136,-0.1160436439635627,-0.5233511418566359,-0.510215963026944,-0.2885038973325066
2008-10-10,90778.51637893124,53033.60401487009,61214.75297035046,76546.91952515974,-0.11433135876570388,-0.5274813504558944,-0.5056346491005685,-0.29973473264129946
2008-10-13,90985.62580772638,61442.82693460059,69672.0852232584,81637.65769536927,-0.1123107228960657,-0.45255688074359157,-0.4373339238014401,-0.2531637256311061
2008-10-14,90639.40476651798,60344.072143665006,66374.75530807413,80171.27028340846,-0.11568858289384087,-0.4623465629580499,-0.4639628911900825,-0.26657850678047235
2008-10-15,90029.99542399068,53208.131182895304,58952.58852867472,75328.38637821113,-0.12163420489650345,-0.52592634880598,-0.5239037045771611,-0.31088209748924667
2008-10-16,90698.19577295106,56269.462301103544,63190.407650694724,77126.07180858112,-0.1151149961812421,-0.4986505097855447,-0.4896794230821354,-0.2944365412691675
2008-10-17,91154.13083912172,56159.93795093833,63527.10649368014,76963.08712783016,-0.11066672574618841,-0.4996263495194945,-0.4869602706951195,-0.2959275550388847
2008-10-20,91339.28589873872,59721.40902535863,65550.57111230642,79141.67671493582,-0.10886028478846088,-0.4678943649837345,-0.4706189355156035,-0.27599741769118924
2008-10-21,91087.08971696513,57004.873676349445,61065.66498192533,75944.77491172505,-0.11132080362645913,-0.4920981436707861,-0.5068386715320301,-0.3052432620678409
2008-10-22,90330.74992752602,52575.30887498705,57872.43539428919,71747.85618852195,-0.11869993318645089,-0.5315646671493901,-0.532626933168221,-0.34363744474713953
2008-10-23,90219.27791033576,52976.74738593507,57414.10609339223,71363.1427306158,-0.11978749524340748,-0.527987931481662,-0.536328363210341,-0.3471568740609292
2008-10-24,88613.7552412772,48635.01966193832,53688.97835158566,67953.23065101201,-0.13545156574705342,-0.5666718444259136,-0.5664121909457136,-0.3783513755367014
2008-10-27,88113.90693063979,46373.01959117959,51557.76902517743,66189.0132726848,-0.14032826996920178,-0.5868258060236187,-0.5836236635951297,-0.39449075987478843
2008-10-28,89978.1782566788,54574.00103416305,60512.47569329237,73528.56452003217,-0.12213975226603913,-0.5137567256102213,-0.5113061830961346,-0.3273471981429896
2008-10-29,89742.68162832243,53803.0349279498,59938.43477048316,72933.29027409539,-0.12443734411013818,-0.5206258771626977,-0.5159420907567056,-0.3327928761868417
2008-10-30,89966.73602380084,56389.208459549445,62799.68963367215,74588.87328205432,-0.12225138690438686,-0.4975835958141487,-0.49283482991162386,-0.31764729900496924
2008-10-31,89725.76636739055,56498.67585294924,62674.99691979378,74070.31545913802,-0.12460237562599963,-0.49660826355342047,-0.49384183809608784,-0.32239116113238087
2008-11-03,89711.60388733023,56984.385655272294,62893.842198281105,74466.39012942073,-0.12474054999777684,-0.4922806877809033,-0.4920744614810998,-0.31876779736281247
2008-11-04,89711.60388733023,59357.08698245132,65202.435718636065,77577.93067560959,-0.12474054999777684,-0.47114040045334804,-0.4734304485529218,-0.2903028534305069
2008-11-05,89711.60388733023,55999.81364153127,60778.50755501494,73984.86676417215,-0.12474054999777684,-0.5010530246219256,-0.5091577314845663,-0.3231728614750845
2008-11-06,89711.60388733023,52388.4033658223,57430.42879194411,71241.70250781093,-0.12474054999777684,-0.5332299573068933,-0.5361965424284924,-0.3482678315053055
2008-11-07,89711.60388733023,54571.009778644155,59138.86617585554,72778.39070939396,-0.12474054999777684,-0.5137833770898725,-0.5223993414956363,-0.3342099258311939
2008-11-10,89711.60388733023,53789.994432270236,58248.944941808586,72509.95680260975,-0.12474054999777684,-0.5207420653328656,-0.5295862727792692,-0.3366656084722256
2008-11-11,89711.60388733023,51767.90810973026,56550.05022709303,70760.49301216478,-0.12474054999777684,-0.5387584441201773,-0.54330640789422,-0.3526700242808546
2008-11-12,89711.60388733023,48222.92877700634,52483.931313154484,67046.37304601095,-0.12474054999777684,-0.5703434905841287,-0.5761440525166146,-0.3866474753296344
2008-11-13,89711.60388733023,52726.01881074932,57410.13554421806,71440.4313847874,-0.12474054999777684,-0.5302218722056541,-0.536360429041542,-0.34644982326890505
2008-11-14,89711.60388733023,49812.249700077926,54233.469643396194,69811.37260344911,-0.12474054999777684,-0.5561829636840256,-0.5620149236943376,-0.3613527519580464
2008-11-17,89711.60388733023,48841.897192430755,52723.964405397295,68724.86977860113,-0.12474054999777684,-0.564828607611348,-0.5742055648463047,-0.3712922791898128
2008-11-18,89711.60388733023,49935.35825799191,52850.044052756064,69360.57641819211,-0.12474054999777684,-0.5550860914157083,-0.5731873559002034,-0.3654767181888432
2008-11-19,89711.60388733023,46376.623655988384,49621.0209241026,67089.49416359606,-0.12474054999777684,-0.5867936945375533,-0.5992646832535021,-0.3862529954325744
2008-11-20,89711.60388733023,42060.533779982354,46182.240452508486,64567.8278415885,-0.12474054999777684,-0.6252491794589536,-0.627035993795736,-0.40932166171103457
2008-11-21,89711.60388733023,45206.09577211392,49210.87602907651,68414.25510112442,-0.12474054999777684,-0.597222860445022,-0.6025769799648422,-0.37413383926196264
2008-11-24,89711.60388733023,48822.297519098676,52840.792511765256,71409.40418125433,-0.12474054999777684,-0.5650032367233311,-0.5732620705904757,-0.3467336658207969
2008-11-25,89711.60388733023,48461.52406164461,51818.02794574155,70719.4039851067,-0.12474054999777684,-0.5682176550166786,-0.5815218337853826,-0.3530459142408532
2008-11-26,89711.60388733023,50418.510764167535,54146.48930151192,72111.84542913052,-0.12474054999777684,-0.5507813006329068,-0.5627173698392693,-0.3403076043764023
2008-11-28,89711.60388733023,50996.066680722484,53649.45699138913,72131.3472569421,-0.12474054999777684,-0.5456353946211216,-0.5667313622263859,-0.3401291980766953
2008-12-01,89711.60388733023,45330.34294365883,48270.76885974575,66628.99838366626,-0.12474054999777684,-0.5961158433603145,-0.6101692087675031,-0.3904656953354635
2008-12-02,89711.60388733023,47080.43977189813,49942.24269024789,68202.08699315197,-0.12474054999777684,-0.5805228357717828,-0.5966705224763793,-0.37607479204982086
2008-12-03,89711.60388733023,48206.619728002755,51398.349349148906,68945.4169305105,-0.12474054999777684,-0.5704888009011186,-0.5849111238927852,-0.3692746733703356
2008-12-04,89711.60388733023,46742.57721688535,49529.66580807262,67496.31438908407,-0.12474054999777684,-0.5835331225737395,-0.6000024597175271,-0.3825313293520125
2008-12-05,89711.60388733023,48376.60173573329,51811.93077362025,68581.02802924097,-0.12474054999777684,-0.5689742957070703,-0.581571074050008,-0.3726081699101431
2008-12-08,89711.60388733023,58922.31440398499,63451.95206059636,82619.08422455241,-0.12474054999777684,-0.47501413589810715,-0.48756721176537265,-0.24418545563520566
2008-12-09,89711.60388733023,48966.10734178306,53485.73267189446,69648.43674094234,-0.12474054999777684,-0.5637219203868635,-0.5680535864734878,-0.36284331912950674
2008-12-10,89711.60388733023,49586.656526802944,53612.43095463382,70856.8681787404,-0.12474054999777684,-0.5581929530777764,-0.567030381478523,-0.35178836657068857
2008-12-11,89711.60388733023,47709.69494260738,51364.65237655613,69236.3232806708,-0.12474054999777684,-0.5749162998969286,-0.585183257894341,-0.36661340869325887
2008-12-12,89711.60388733023,48036.710938185846,52174.121527507545,69533.15947478628,-0.12474054999777684,-0.572002653738415,-0.5786460510702576,-0.363897896715462
2008-12-15,89711.60388733023,47070.89176539666,50912.51225781769,68971.64079711483,-0.12474054999777684,-0.5806079065721125,-0.5888347046062816,-0.3690347726261545
2008-12-16,89711.60388733023,48295.13609935024,52355.46683321265,69852.85294599953,-0.12474054999777684,-0.5697001379952387,-0.5771815211760947,-0.36097328217211133
2008-12-17,89711.60388733023,47419.91102602484,50910.59124480116,68797.40797738184,-0.12474054999777684,-0.5774982157871779,-0.588850218550681,-0.3706286864354865
2008-12-18,89711.60388733023,47370.37560993526,51241.961310712024,69581.33960533139,-0.12474054999777684,-0.5779395662922028,-0.5861741009325809,-0.36345713603943697
2008-12-19,89711.60388733023,46663.9591097999,51539.892134473244,69013.27306355405,-0.12474054999777684,-0.5842335939537218,-0.5837680359060046,-0.3686539130126042
2008-12-22,89711.60388733023,46525.313190452114,50887.59904685487,69226.8930372422,-0.12474054999777684,-0.5854689009593826,-0.5890359016655204,-0.366699678290739
2008-12-23,89711.60388733023,46391.61805121098,51000.25843753049,69294.96541155026,-0.12474054999777684,-0.5866600975189662,-0.5881260736175262,-0.3660769397182363
2008-12-24,89711.60388733023,46486.19350858757,50953.44026508686,69342.37277935732,-0.12474054999777684,-0.5858174493861509,-0.5885041733586094,-0.3656432484175528
2008-12-26,89711.60388733023,46893.89026009493,51087.39220972044,70199.39555367603,-0.12474054999777684,-0.5821849540650378,-0.587422388381963,-0.35780304680116337
2008-12-29,89711.60388733023,46698.600329767374,50588.05792974674,70116.56836117848,-0.12474054999777684,-0.5839249477136321,-0.5914549712897937,-0.3585607651582007
2008-12-30,89711.60388733023,47614.58131233242,51464.03169588991,70520.30242522937,-0.12474054999777684,-0.5757637430410558,-0.5843806786190741,-0.3548673318488239
2008-12-31,89711.60388733023,48486.811323057715,52120.178875624144,71135.91031599912,-0.12474054999777684,-0.5679923506490887,-0.5790816875260594,-0.3492356378905018
2009-01-02,89711.60388733023,50576.43467923467,55131.80821048411,73042.84498934104,-0.12474054999777684,-0.5493742305975134,-0.5547600147157778,-0.3317906495467914
2009-01-05,89711.60388733023,51301.937257306876,55970.3592103591,73745.96479790943,-0.12474054999777684,-0.5429101498547579,-0.5479879452523748,-0.32535838050465826
2009-01-06,89711.60388733023,51734.80557870613,56644.246554374746,74324.07174317875,-0.12474054999777684,-0.5390533809540312,-0.5425456860399209,-0.3200697520777771
2009-01-07,89711.60388733023,49808.83272253665,54578.28935924345,72145.26797638173,-0.12474054999777684,-0.5562134082605035,-0.5592301878006154,-0.3400018487805945
2009-01-08,89711.60388733023,49299.78947018651,54382.69462561281,71793.12787475238,-0.12474054999777684,-0.5607488803376527,-0.5608097949121924,-0.3432232910534496
2009-01-09,89711.60388733023,47721.0483961468,52552.60848213781,70179.96636314775,-0.12474054999777684,-0.5748151429298742,-0.5755894213028014,-0.3579807886016728
2009-01-12,89711.60388733023,46090.300578796945,51027.22937193581,68165.3004789649,-0.12474054999777684,-0.5893447750511438,-0.5879082585516411,-0.37641132183249804
2009-01-13,89711.60388733023,46129.16160720251,50994.22687184172,68171.45085975503,-0.12474054999777684,-0.588998531174206,-0.5881747840499548,-0.37635505702034
2009-01-14,89711.60388733023,44587.67722602036,49294.17266168059,66835.50729078005,-0.12474054999777684,-0.602732844193651,-0.6019042831555288,-0.388576513955611
2009-01-15,89711.60388733023,44993.736796799654,50564.77276984414,67820.86138643182,-0.12474054999777684,-0.5991149358205883,-0.5916430203414917,-0.37956231386088635
2009-01-16,89711.60388733023,45829.59197574076,51685.10871809205,69189.09579858386,-0.12474054999777684,-0.591667635798192,-0.5825952786239177,-0.3670454543663628
2009-01-20,89711.60388733023,42889.87396576779,48456.1847568115,66940.16528326273,-0.12474054999777684,-0.6178599267034722,-0.6086718051096033,-0.38761908343402074
2009-01-21,89711.60388733023,44363.76317711265,50154.78059354236,67534.52271459257,-0.12474054999777684,-0.6047278729300378,-0.5949540837088734,-0.38218179257844254
2009-01-22,89711.60388733023,43714.86457224341,49505.92531492259,67079.02434165348,-0.12474054999777684,-0.6105094278169713,-0.6001941860033837,-0.38634877528507927
2009-01-23,89711.60388733023,43724.74729141483,49549.89634831314,67760.77636439791,-0.12474054999777684,-0.6104213747946763,-0.5998390795250147,-0.3801119826689825
2009-01-26,89711.60388733023,44262.704324995364,50190.759533609475,68407.4185528066,-0.12474054999777684,-0.605628286794303,-0.5946635207241648,-0.3741963812605863
2009-01-27,89711.60388733023,44757.40862314369,50614.66366778145,68764.21405961951,-0.12474054999777684,-0.6012205718892558,-0.5912401055200038,-0.3709323504867731
2009-01-28,89711.60388733023,46858.095883529764,53110.12484462337,70518.89032119596,-0.12474054999777684,-0.5825038746964002,-0.5710869646432795,-0.3548802500356645
2009-01-29,89711.60388733023,45058.66799015999,51408.45604030226,69267.77099673354,-0.12474054999777684,-0.5985364120643806,-0.5848295030795658,-0.366325719215575
2009-01-30,89711.60388733023,44137.129224714125,50472.517571445285,68972.01001608589,-0.12474054999777684,-0.6067471354545716,-0.5923880657972961,-0.3690313949432499
2009-02-02,89711.60388733023,43739.59560334529,50791.693522635775,68380.00623441373,-0.12474054999777684,-0.6102890793485772,-0.5898104268548442,-0.3744471541798283
2009-02-03,89711.60388733023,44358.96961482894,51615.41387382839,68691.47215977122,-0.12474054999777684,-0.6047705825972174,-0.5831581285002698,-0.37159780673584786
2009-02-04,89711.60388733023,44166.47717721529,51715.46188955029,68716.6775688795,-0.12474054999777684,-0.6064856511534322,-0.5823501488875267,-0.3713672230277433
2009-02-05,89711.60388733023,45690.90210199948,53913.07736299031,70940.18122729311,-0.12474054999777684,-0.5929033344285792,-0.564602385612301,-0.3510262035132966
2009-02-06,89711.60388733023,47389.93709046408,55831.775192650675,72347.35442429603,-0.12474054999777684,-0.5777652774703461,-0.5491071384732747,-0.33815312486908855
2009-02-09,89711.60388733023,47140.39399464357,55697.465959577516,71693.48499924724,-0.12474054999777684,-0.5799886558137659,-0.5501918088822104,-0.3441348423645779
2009-02-10,89711.60388733023,44554.31455071458,53081.561309993274,70047.99591398757,-0.12474054999777684,-0.6030300988602628,-0.5713176414186505,-0.35918807848920675
2009-02-11,89711.60388733023,44740.687846102104,52739.64897476637,70475.39267613731,-0.12474054999777684,-0.6013695506195115,-0.5740788975436757,-0.35527817447515087
2009-02-12,89711.60388733023,44961.230553414985,53629.166691749044,71176.11539324051,-0.12474054999777684,-0.5994045598525807,-0.5668952250309338,-0.3488678344656446
2009-02-13,89711.60388733023,45061.29284005243,54077.12120820323,71571.17679623887,-0.12474054999777684,-0.5985130251845057,-0.5632775809015664,-0.34525374025114375
2009-02-17,89711.60388733023,43329.165504691206,52100.259904219936,71235.67104100349,-0.12474054999777684,-0.6139459282380832,-0.5792425515140683,-0.34832300847052733
2009-02-18,89711.60388733023,43859.50383799465,52902.00635237773,72409.32030254976,-0.12474054999777684,-0.6092207213110988,-0.5727677126077041,-0.3375862496431272
2009-02-19,89711.60388733023,43564.332848764134,52275.46907420544,71903.19752022678,-0.12474054999777684,-0.6118506349254309,-0.5778275765513721,-0.3422163537371691
2009-02-20,89711.60388733023,42832.918643191006,52050.93872824654,71726.81063756169,-0.12474054999777684,-0.6183673870695598,-0.5796408653074552,-0.3438299733095078
2009-02-23,89711.60388733023,41769.4286940593,50744.837811748264,71286.72530555342,-0.12474054999777684,-0.6278428666999191,-0.5901888297533378,-0.34785595468917807
2009-02-24,89711.60388733023,44340.29985187757,53668.08634612312,73468.87521422179,-0.12474054999777684,-0.604936926396417,-0.5665809130773947,-0.32789324686645305
2009-02-25,89711.60388733023,44373.93736331892,53766.79941630672,73349.97774090609,-0.12474054999777684,-0.6046372229956104,-0.5657837143759099,-0.3289809427718685
2009-02-26,89711.60388733023,44075.48489183932,52722.593786847014,73173.2182115978,-0.12474054999777684,-0.6072963739508632,-0.5742166338498975,-0.33059797138408564
2009-02-27,89711.60388733023,42777.58309284915,51834.72819923965,71980.50423699646,-0.12474054999777684,-0.6188604155937383,-0.5813869639005903,-0.3415091377051829
2009-03-02,89589.13798267586,40613.91596455113,49815.38790844976,70037.7588337684,-0.12593537247008968,-0.6381382506290432,-0.597694991344975,-0.35928172917771417
2009-03-03,90214.92064337354,40924.12253616146,50536.33539741226,70765.17812904865,-0.11983000634475471,-0.6353743730269115,-0.5918726782412427,-0.3526271639718096
2009-03-04,90192.29100460658,42087.936847637015,52169.275729369794,71702.31885226964,-0.1200507894354883,-0.6250050236871167,-0.5786851853406828,-0.34405402865598056
2009-03-05,90326.96842365178,40017.22293685557,50113.825546153326,70578.87787675414,-0.11873682693104726,-0.6434546644175543,-0.5952848333303478,-0.35433147286877487
2009-03-06,90207.10074372792,40172.80700630619,49810.13578374631,70586.79644606002,-0.11990630016591397,-0.6420684419317739,-0.5977374070755954,-0.3542590323435848
2009-03-09,90494.49497783105,39934.81728646927,49001.62561891586,70087.30139397718,-0.11710237616528152,-0.6441888820397323,-0.6042668692060031,-0.35882850474509886
2009-03-10,90095.0249835648,42255.42202540124,52057.551734109955,71493.79026859331,-0.12099975256168383,-0.6235127647413807,-0.5795874592116117,-0.3459616864076689
2009-03-11,89713.07666036618,41871.85171876063,52063.99281516573,71121.24446894602,-0.12472618108158806,-0.6269302983347647,-0.5795354415664886,-0.3493698037507531
2009-03-12,89874.48137119968,43551.766225218424,53883.07667137105,72912.45372537276,-0.12315145727429411,-0.6119626009910499,-0.5648446687502688,-0.3329834927583849
2009-03-13,90125.63097829134,44171.73076788351,54362.77381821659,73595.03623363608,-0.12070114920436592,-0.6064388427267012,-0.5609706737275231,-0.3267391027083545
2009-03-16,89988.08039937717,44155.11645113948,53569.14680099163,73204.82388482425,-0.12204314331472776,-0.60658687291731,-0.5673799407720821,-0.3303088368852808
2009-03-17,90168.25882480544,45774.73075899083,55989.284369386674,74773.11769381133,-0.1202852562331338,-0.5921564381063239,-0.5478351072120413,-0.31596179731451957
