date,SPY_jpy_price,QQQ_jpy_price,GLD_jpy_price,IEF_jpy_price,Strategy_equity,USDJPY
2012-07-06,8850.811914263873,4484.913012400975,12275.28069381714,6377.642646586071,90264.5224050842,79.86000061035156
2012-07-09,8797.422740400703,4454.997685367002,12242.790631103515,6364.718957470819,89872.84461872856,79.47799682617188
2012-07-10,8729.486776164806,4415.011236981621,12104.749495697022,6374.059116321972,89538.3862932199,79.55799865722656
2012-07-11,8707.962140133905,4378.827011177446,12139.756266555787,6351.542833699008,89015.72168381323,79.3499984741211
2012-07-12,8694.167100235729,4351.500405339133,12147.689993133545,6387.031652731483,88993.93118936947,79.61000061035156
2012-07-13,8806.722959906845,4401.9522882185765,12224.84302368164,6357.6988816693065,89291.2581648161,79.30999755859375
2012-07-16,8770.453962188285,4381.5379062690345,12208.805417633057,6360.4882434555075,89106.44617873983,79.16999816894531
2012-07-17,8791.641719773565,4385.245946370756,12096.505353164674,6316.094335811066,88828.22549041847,78.81999969482422
2012-07-19,8877.605319887876,4493.844603838468,12086.191172332763,6311.5063483012,89884.19606085891,78.79900360107422
2012-07-20,8789.80317070796,4430.048226154266,12099.975471725464,6331.748836191222,89388.52687777425,78.73999786376953
2012-07-23,8668.87403832165,4359.788011409854,12005.203032989502,6318.842373094818,88592.56463595986,78.44999694824219
2012-07-24,8579.207695468576,4317.322129240192,12022.304260864259,6319.774012268606,88173.51617074368,78.31099700927734
2012-07-25,8558.77616667221,4276.969309117664,12158.917041549681,6306.767422917557,87676.62667247062,78.10700225830078
2012-07-26,8699.52810421401,4334.267005825025,12244.206812438966,6286.861084363412,88109.54285675284,78.10299682617188
2012-07-27,8884.955105064319,4450.771830618286,12339.16256576538,6259.020181453638,89079.56635585852,78.3239974975586
2012-07-30,8904.920561150999,4457.2907035005,12358.255000000001,6293.346233863,89388.77360088986,78.5
2012-07-31,8797.689317297067,4433.249140156134,12222.025165252686,6272.301347080241,88998.27722112862,78.10099792480469
2012-08-01,8792.161975616937,4421.158496556616,12119.537226104736,6250.877138434057,88724.50799492696,78.12000274658203
2012-08-02,8760.515394130358,4419.8777621907775,12080.708976669312,6286.731573639281,88967.29592126579,78.37999725341797
2012-08-03,8916.026513866433,4495.52527501315,12167.121189880372,6240.970305989625,89396.79346842947,78.22000122070312
2012-08-06,8977.842726087716,4552.813378242325,12286.74309539795,6276.151324209946,90219.86838431982,78.61000061035156
2012-08-07,8975.793902340307,4567.2284422903385,12221.09552307129,6210.497176739915,89895.86688284346,78.19999694824219
2012-08-08,9033.785450481573,4589.082059963196,12300.892895507812,6234.350366141111,90284.21211769298,78.61000061035156
2012-08-09,9017.34818282871,4590.734995241085,12308.016239547731,6213.063753060849,90148.9865758295,78.4000015258789
2012-08-10,9056.291144156254,4605.821451544815,12355.91989593506,6247.703449964288,90546.61939264272,78.61000061035156
2012-08-13,9010.336629226751,4595.8372222255,12206.2175,6215.04623551525,90214.08826771646,78.25
2012-08-14,9020.830144758422,4602.6209202838145,12151.333184051513,6190.739871432168,90108.59192869153,78.33000183105469
2012-08-15,9087.000111783886,4643.007236992451,12265.978829956055,6197.638973937845,90561.21969625227,78.81500244140625
2012-08-16,9174.37359071791,4709.383948392022,12366.674065551759,6196.2320282035525,91214.27646466967,78.98999786376953
2012-08-17,9216.88864679825,4745.9798697685,12420.06,6224.236282327751,91779.48359219951,79.25
2012-08-20,9247.77764981216,4768.605004839885,12503.742935943603,6248.1799520699105,92176.18105692999,79.51000213623047
2012-08-21,9198.938782271338,4738.805204182628,12599.984190826417,6239.307862668616,91815.24571292181,79.33000183105469
2012-08-22,9192.623038273034,4753.234489626793,12721.510160675049,6280.9608840538485,92256.30683316814,79.24199676513672
2012-08-23,9036.547761058233,4672.042871023499,12714.678947143553,6236.260191018269,91126.58271635894,78.53900146484375
2012-08-24,9098.215690939754,4704.961602826955,12730.841752853394,6238.201083226043,91469.26752665234,78.5999984741211
2012-08-27,9115.196200158136,4720.427571594421,12703.873341674805,6264.799850087784,91813.37319736436,78.7300033569336
2012-08-28,9108.49306003875,4721.6265135637495,12729.15,6268.71745859625,91853.27630638877,78.75
2012-08-29,9094.743230764101,4710.834206092416,12617.556250991822,6250.327023211012,91614.37095437624,78.56999969482422
2012-08-30,9046.426614527147,4671.63477779809,12636.134595947266,6273.8874293647,91390.7252187227,78.72000122070312
2012-08-31,9067.630199981015,4691.713508906404,12896.196399536133,6299.34292909996,91772.76159380878,78.52999877929688
