date,cash_jpy,equity_jpy,QUAL_value_jpy,QUAL_weight,USMV_value_jpy,USMV_weight,SPY_value_jpy,SPY_weight,QQQ_value_jpy,QQQ_weight,market_weight
2020-05-20,0.0008182811013739411,190970.47451172405,96369.5442539433,0.5046305953857123,94600.92943949965,0.4953694003294311,0.0,0.0,0.0,0.0,0.9999999957151433
2020-05-21,0.0008182811013739411,189371.2071806052,95596.16173582173,0.5048083241326689,93775.04462650236,0.4951916715462883,0.0,0.0,0.0,0.0,0.999999995678957
2020-05-22,0.0008182811013739411,189960.16224674493,95817.43129330841,0.5044080303998071,94142.73013515542,0.49559196529254707,0.0,0.0,0.0,0.0,0.9999999956923541
2020-05-26,0.0008182811013739411,192670.0256505336,97415.88103603893,0.5056099448117198,95254.14379621352,0.4943900509412203,0.0,0.0,0.0,0.0,0.9999999957529402
2020-05-27,0.0008182811013739411,194619.43524678188,98351.53627867835,0.5053531069698479,96267.89814982242,0.49464688882563307,0.0,0.0,0.0,0.0,0.999999995795481
2020-05-28,0.0008182811013739411,195758.95240212692,98343.063452731,0.5023681535172667,97415.8881311148,0.49763184230268886,0.0,0.0,0.0,0.0,0.9999999958199556
2020-05-29,0.0008182811013739411,196420.69279296402,98748.60677974642,0.5027403445920627,97672.08519493649,0.4972596512419754,0.0,0.0,0.0,0.0,0.9999999958340381
2020-06-01,0.0008182811013739411,197202.80311848203,99138.66985255334,0.5027244455191112,98064.13244764757,0.49727555033144916,0.0,0.0,0.0,0.0,0.9999999958505604
2020-06-02,0.0008182811013739411,197952.37517200052,99764.69501285264,0.5039833188471078,98187.67934086677,0.4960166770191651,0.0,0.0,0.0,0.0,0.9999999958662729
2020-06-03,0.0008182811013739411,202651.15302837748,102447.01107332925,0.5055338178065213,100204.1411367671,0.49446617815559823,0.0,0.0,0.0,0.0,0.9999999959621196
2020-06-04,0.0008182811013739411,201649.41773105788,102040.71770519468,0.5060303116832578,99608.6992075821,0.49396968425880283,0.0,0.0,0.0,0.0,0.9999999959420606
2020-06-05,0.0008182811013739411,206560.2687979899,104756.28097982936,0.5071463238764374,101803.98699987945,0.4928536721620984,0.0,0.0,0.0,0.0,0.9999999960385357
2020-06-08,0.0008182811013739411,209514.32262233485,106177.2671106383,0.506778084580073,103337.05469341544,0.49322191151431766,0.0,0.0,0.0,0.0,0.9999999960943906
2020-06-09,0.0008182811013739411,205054.02647062595,103941.17247395626,0.5068965202146171,101112.85317838857,0.49310347579481945,0.0,0.0,0.0,0.0,0.9999999960094365
2020-06-10,0.0008182811013739411,202800.16537061814,102734.32374236282,0.5065790925496308,100065.8408099742,0.4934209034154556,0.0,0.0,0.0,0.0,0.9999999959650866
2020-06-11,0.0008182811013739411,190215.27619391642,95884.9271076466,0.504086364808555,94330.34826798871,0.49591363088957646,0.0,0.0,0.0,0.0,0.9999999956981315
2020-06-12,0.0008182811013739411,191530.57340370797,96759.5500429172,0.5051911468931255,94771.02254250964,0.49480884883454807,0.0,0.0,0.0,0.0,0.9999999957276736
2020-06-15,0.0008182811013739411,193989.91164539245,98082.42807885143,0.5056058186063977,95907.4827482599,0.494394177175439,0.0,0.0,0.0,0.0,0.9999999957818367
2020-06-16,0.0008182811013739411,197506.80121387684,100063.02492665281,0.5066307808726861,97443.77546894291,0.49336921498426106,0.0,0.0,0.0,0.0,0.9999999958569472
2020-06-17,0.0008182811013739411,196708.77836350337,99568.29689768354,0.5061710907160871,97140.48064753873,0.49382890512405225,0.0,0.0,0.0,0.0,0.9999999958401393
2020-06-18,0.0008182811013739411,195739.22690284625,99017.9573608028,0.5058667029984217,96721.26872376233,0.4941332928211126,0.0,0.0,0.0,0.0,0.9999999958195344
2020-06-19,0.0008182811013739411,194765.89327168456,98545.05893483172,0.5059667135732454,96220.83351857173,0.4940332822253972,0.0,0.0,0.0,0.0,0.9999999957986426
2020-06-22,0.0008182811013739411,195321.13753740911,99052.12668792135,0.5071244614728412,96269.01003120666,0.49287553433774484,0.0,0.0,0.0,0.0,0.999999995810586
2020-06-23,0.0008182811013739411,195934.7187242834,99664.11140015906,0.50865978244726,96270.60650584321,0.4913402133764454,0.0,0.0,0.0,0.0,0.9999999958237054
2020-06-24,0.0008182811013739411,190371.88760187596,96541.5979987764,0.5071210839736668,93830.28878481843,0.4928789117280035,0.0,0.0,0.0,0.0,0.9999999957016704
2020-06-25,0.0008182811013739411,193255.4160136018,97982.60382783593,0.5070109073731712,95272.81136748473,0.49298908839263367,0.0,0.0,0.0,0.0,0.999999995765805
2020-06-26,0.0008182811013739411,189460.20371702928,95547.5580609655,0.5043146591548682,93912.64483778267,0.4956853365261188,0.0,0.0,0.0,0.0,0.9999999956809869
2020-06-29,0.0008182811013739411,192100.61644376325,97037.88966400753,0.5051409592556669,95062.72596147461,0.49485903648468443,0.0,0.0,0.0,0.0,0.9999999957403515
2020-06-30,0.0008182811013739411,195425.14458105393,98886.16643421841,0.5060053384952451,96538.9773285544,0.49399465731757053,0.0,0.0,0.0,0.0,0.9999999958128156
2020-07-01,0.000651410021873744,197090.2121465815,98465.08155091951,0.4995939700835487,98625.12994425195,0.5004060266113148,0.0,0.0,0.0,0.0,0.9999999966948636
2020-07-02,0.000651410021873744,196860.6792277203,98498.55593485759,0.5003465208047897,98362.12264145269,0.4996534758862203,0.0,0.0,0.0,0.0,0.99999999669101
2020-07-06,0.000651410021873744,199213.9077059721,100124.16196257128,0.5025962449888218,99089.74509199077,0.4974037517412758,0.0,0.0,0.0,0.0,0.9999999967300977
2020-07-07,0.000651410021873744,196890.71924485156,98696.03308908136,0.5012731603989107,98194.68550436015,0.49872683629260406,0.0,0.0,0.0,0.0,0.9999999966915148
2020-07-08,0.000651410021873744,198037.62512011782,99449.00408958258,0.5021722717047468,98588.62037912522,0.4978277250059287,0.0,0.0,0.0,0.0,0.9999999967106754
2020-07-09,0.000651410021873744,196232.7007808381,98493.72370184568,0.5019230908504292,97738.97642758237,0.49807690582999137,0.0,0.0,0.0,0.0,0.9999999966804206
2020-07-10,0.000651410021873744,197910.8272334627,99458.70326671218,0.502543012209166,98452.1233153405,0.49745698449940207,0.0,0.0,0.0,0.0,0.999999996708568
2020-07-13,0.000651410021873744,195777.02956501168,98313.72232633585,0.5021718970033142,97463.30658726579,0.49782809966938,0.0,0.0,0.0,0.0,0.9999999966726943
2020-07-14,0.000651410021873744,199397.71751840174,100056.0822249044,0.5017915123109198,99341.6346420873,0.498208484422192,0.0,0.0,0.0,0.0,0.9999999967331119
2020-07-15,0.000651410021873744,201377.68463896733,101340.89971060446,0.5032379823627916,100036.78427695287,0.4967620144024408,0.0,0.0,0.0,0.0,0.9999999967652323
2020-07-16,0.000651410021873744,200354.6299476159,100543.61964448904,0.5018282815364778,99811.00965171686,0.4981717152122371,0.0,0.0,0.0,0.0,0.9999999967487149
2020-07-17,0.000651410021873744,202493.05830948494,101331.33193755048,0.5004187935305832,101161.72572052444,0.49958120325246697,0.0,0.0,0.0,0.0,0.9999999967830501
2020-07-20,0.000651410021873744,202670.2256667185,101621.53444750763,0.5014132397257967,101048.69056780085,0.4985867570600656,0.0,0.0,0.0,0.0,0.9999999967858623
2020-07-21,0.000651410021873744,203448.9727021365,102139.47544531108,0.5020397699173955,101309.4966054154,0.4979602268807697,0.0,0.0,0.0,0.0,0.9999999967981651
2020-07-22,0.000651410021873744,204557.30476627202,102614.37033241359,0.5016411926704899,101942.9337824484,0.49835880414502326,0.0,0.0,0.0,0.0,0.9999999968155132
2020-07-23,0.000651410021873744,203559.80748085649,101803.97338612788,0.5001182436061299,101755.83344331857,0.4998817531937785,0.0,0.0,0.0,0.0,0.9999999967999085
2020-07-24,0.000651410021873744,201265.82378332893,100438.8907382379,0.4990359955317827,100826.932393681,0.5009640012316517,0.0,0.0,0.0,0.0,0.9999999967634345
2020-07-27,0.000651410021873744,200738.34826362098,100359.1204242065,0.4999499163578312,100379.22718800444,0.5000500803970985,0.0,0.0,0.0,0.0,0.9999999967549298
2020-07-28,0.000651410021873744,198339.76479663356,98906.37197000696,0.4986714190743343,99433.39217521659,0.501328577641352,0.0,0.0,0.0,0.0,0.9999999967156862
2020-07-29,0.000651410021873744,200027.7207446978,99809.66679598032,0.4989791736084959,100218.05329730747,0.5010208231349053,0.0,0.0,0.0,0.0,0.9999999967434012
2020-07-30,0.000651410021873744,199016.58830896317,99279.64746406175,0.498851117425122,99736.9401934914,0.5011488793017337,0.0,0.0,0.0,0.0,0.9999999967268557
2020-07-31,0.000651410021873744,199212.3386972063,99665.48996417799,0.5002977758102876,99546.84808161829,0.4997022209197844,0.0,0.0,0.0,0.0,0.9999999967300719
2020-08-03,0.000651410021873744,201910.71980897296,101143.64188258078,0.5009325011483908,100767.07727498218,0.49906749562538116,0.0,0.0,0.0,0.0,0.9999999967737719
2020-08-04,0.000651410021873744,203041.3414867151,101672.86494816965,0.5007495724944373,101368.47588713543,0.49925042429729966,0.0,0.0,0.0,0.0,0.999999996791737
2020-08-05,0.000651410021873744,203158.39746520843,102266.83735608729,0.5033847413253042,100891.55945771112,0.49661525546828134,0.0,0.0,0.0,0.0,0.9999999967935855
2020-08-06,0.000651410021873744,203905.7941370391,102819.1934125854,0.5042485126414977,101086.60007304368,0.4957514841638406,0.0,0.0,0.0,0.0,0.9999999968053384
2020-08-07,0.000651410021873744,205000.74229577213,103127.19431536515,0.503057662916043,101873.54732899694,0.4969423339063585,0.0,0.0,0.0,0.0,0.9999999968224016
2020-08-10,0.000651410021873744,205663.19110955688,103641.22675183155,0.5039366849881358,102021.9637063153,0.4960633118445009,0.0,0.0,0.0,0.0,0.9999999968326369
2020-08-11,0.000651410021873744,204477.7449475873,103256.88382068675,0.5049785923996474,101220.86047549054,0.49502140441462683,0.0,0.0,0.0,0.0,0.9999999968142742
2020-08-12,0.000651410021873744,207841.66579370032,105077.10043030157,0.505563213367425,102764.56471198871,0.4944367834984101,0.0,0.0,0.0,0.0,0.9999999968658353
2020-08-13,0.000651410021873744,207983.0997920936,105120.42076134091,0.5054277047818913,102862.67837934266,0.4945722920860753,0.0,0.0,0.0,0.0,0.9999999968679666
2020-08-14,0.000651410021873744,208267.66171937177,105231.01305785344,0.5052681351925195,103036.6480101083,0.4947318616797265,0.0,0.0,0.0,0.0,0.9999999968722459
2020-08-17,0.000651410021873744,208229.94431880064,105129.88694598887,0.5048740097871549,103100.05672140176,0.4951259870845246,0.0,0.0,0.0,0.0,0.9999999968716794
2020-08-18,0.000651410021873744,207187.86536804828,104628.68619943828,0.5049942766366939,102559.17851719998,0.49500572021925116,0.0,0.0,0.0,0.0,0.9999999968559451
2020-08-19,0.000651410021873744,204619.26398972207,103547.87587665531,0.5060514531117484,101071.38746165675,0.4939485437047292,0.0,0.0,0.0,0.0,0.9999999968164776
2020-08-20,0.000651410021873744,206523.66643320676,104631.01723548566,0.5066296712746241,101892.64854631107,0.4933703255712094,0.0,0.0,0.0,0.0,0.9999999968458335
2020-08-21,0.000651410021873744,205901.9148188135,104533.71821631608,0.5076869649721427,101368.1959510874,0.49231303186416636,0.0,0.0,0.0,0.0,0.999999996836309
2020-08-24,0.000651410021873744,208122.33520533226,105899.66156263177,0.5088337177177634,102222.67299129046,0.49116627915229844,0.0,0.0,0.0,0.0,0.9999999968700619
2020-08-25,0.000651410021873744,208903.46775233257,106378.02583802481,0.5092209669020059,102525.44126289772,0.49077902997975936,0.0,0.0,0.0,0.0,0.9999999968817654
2020-08-26,0.000651410021873744,210966.91114418916,107771.63077613644,0.5108461331288012,103195.27971664269,0.4891538637834632,0.0,0.0,0.0,0.0,0.9999999969122645
2020-08-27,0.000651410021873744,210445.2170841889,107306.0521282783,0.509900170766772,103139.16430450056,0.4900998261378381,0.0,0.0,0.0,0.0,0.99999999690461
2020-08-28,0.000651410021873744,213551.08020046676,109171.12737313978,0.5112178653962208,104379.95217591696,0.48878213155340816,0.0,0.0,0.0,0.0,0.999999996949629
2020-08-31,0.000651410021873744,210497.06228472086,107401.56170647322,0.5102283164465288,103095.49992683761,0.4897716804588437,0.0,0.0,0.0,0.0,0.9999999969053723
2020-09-01,0.000651410021873744,212165.72924857493,108643.87466901158,0.5120707998119886,103521.85392815333,0.4879291971177228,0.0,0.0,0.0,0.0,0.9999999969297114
2020-09-02,0.000651410021873744,215765.16165276658,110363.3556428289,0.5114975689191101,105401.80535852764,0.4885024280618203,0.0,0.0,0.0,0.0,0.9999999969809305
2020-09-03,0.000651410021873744,210166.60008166858,106987.14438855858,0.5090587388623333,103179.45504169998,0.49094125803817307,0.0,0.0,0.0,0.0,0.9999999969005064
2020-09-04,0.000651410021873744,208321.61391950137,105897.15422844474,0.5083349357564261,102424.45903964661,0.49166506111662983,0.0,0.0,0.0,0.0,0.999999996873056
2020-09-08,0.000651410021873744,204565.50568672828,103571.90502241394,0.506301904002447,100993.60001290434,0.493698092813194,0.0,0.0,0.0,0.0,0.9999999968156409
2020-09-09,0.000651410021873744,207134.9798215651,104903.91439302627,0.5064519497546719,102231.06477712882,0.4935480471004705,0.0,0.0,0.0,0.0,0.9999999968551424
2020-09-10,0.000651410021873744,204479.96537997155,103429.1963739516,0.5058157956049923,101050.76835460993,0.4941842012093165,0.0,0.0,0.0,0.0,0.9999999968143088
2020-09-11,0.000651410021873744,204693.68948184498,103424.14683850945,0.5052629961398126,101269.54199192551,0.4947370006778224,0.0,0.0,0.0,0.0,0.9999999968176351
2020-09-14,0.000651410021873744,207475.2164468544,104786.82610967485,0.5050570757520642,102688.38968576954,0.49494292110823546,0.0,0.0,0.0,0.0,0.9999999968602996
2020-09-15,0.000651410021873744,207682.61000625,104934.53148778269,0.5052639288606051,102748.07786705729,0.4947360680028298,0.0,0.0,0.0,0.0,0.9999999968634349
2020-09-16,0.000651410021873744,206850.53316002816,104442.8865788263,0.504919590891385,102407.64592979183,0.4950804059594327,0.0,0.0,0.0,0.0,0.9999999968508178
2020-09-17,0.000651410021873744,204760.76428185223,103198.89748285526,0.5039974227718864,101561.86614758693,0.496002574046791,0.0,0.0,0.0,0.0,0.9999999968186775
2020-09-18,0.000651410021873744,202160.45145282574,101876.97157116431,0.5039411558444079,100283.4792302514,0.49605884093334945,0.0,0.0,0.0,0.0,0.9999999967777574
2020-09-21,0.000651410021873744,199035.70259228424,100082.39225498922,0.5028363803654038,98953.309685885,0.4971636163617662,0.0,0.0,0.0,0.0,0.99999999672717
2020-09-22,0.000651410021873744,201075.87887256662,101302.53574204938,0.5038025262406071,99773.34247910722,0.49619747051977,0.0,0.0,0.0,0.0,0.9999999967603771
2020-09-23,0.000651410021873744,198063.21021806035,99903.98180105252,0.5044045367691551,98159.22776559783,0.4955954599419453,0.0,0.0,0.0,0.0,0.9999999967111003
2020-09-24,0.000651410021873744,198839.9431574386,100301.40034534762,0.5044328556558197,98538.54216068094,0.49556714106812805,0.0,0.0,0.0,0.0,0.9999999967239478
2020-09-25,0.000651410021873744,201871.88026250587,101843.99519532135,0.5044981750944589,100027.8844157745,0.4955018216786923,0.0,0.0,0.0,0.0,0.9999999967731512
2020-09-28,0.000651410021873744,204933.44196859008,103659.73833667858,0.5058214869224048,101273.70298050148,0.49417850989895334,0.0,0.0,0.0,0.0,0.9999999968213581
2020-09-29,0.000651410021873744,203913.10197413113,103219.63768651523,0.5061942400327464,100693.46363620587,0.4938057567727064,0.0,0.0,0.0,0.0,0.9999999968054528
2020-09-30,0.000651410021873744,205634.43354239519,104131.04816567567,0.5063891604720335,101503.3847253095,0.49361083636016034,0.0,0.0,0.0,0.0,0.9999999968321939
2020-10-01,0.000651410021873744,206222.3144091581,104494.38211564563,0.5067074453849945,101727.93164210246,0.49329255145622997,0.0,0.0,0.0,0.0,0.9999999968412243
2020-10-02,0.000651410021873744,205169.05687891363,103750.09141148192,0.5056809881068615,101418.96481602169,0.49431900871814693,0.0,0.0,0.0,0.0,0.9999999968250084
2020-10-05,0.000651410021873744,208161.54733960476,105438.36344840829,0.5065218086431259,102723.18323978646,0.49347818822752565,0.0,0.0,0.0,0.0,0.9999999968706516
2020-10-06,0.000651410021873744,206242.64414882023,104395.21466314733,0.5061766692043475,101847.42883426287,0.4938233276371882,0.0,0.0,0.0,0.0,0.9999999968415357
2020-10-07,0.000651410021873744,208980.25563051284,105971.27329932814,0.5070874900578668,103008.98167977469,0.49291250682504445,0.0,0.0,0.0,0.0,0.9999999968829112
2020-10-08,0.000651410021873744,211577.77855072895,107277.5730421693,0.5070361064238506,104300.20485714963,0.4929638904973288,0.0,0.0,0.0,0.0,0.9999999969211794
2020-10-09,0.000651410021873744,213396.22470578697,108372.67135967048,0.5078471819690612,105023.55269470646,0.49215281497835417,0.0,0.0,0.0,0.0,0.9999999969474154
2020-10-12,0.000651410021873744,214970.71657458978,109358.27791309694,0.5087124407251635,105612.43801008283,0.4912875562446097,0.0,0.0,0.0,0.0,0.9999999969697733
2020-10-13,0.000651410021873744,212916.47883768447,108311.50762634698,0.5087042027823387,104604.97055992746,0.4912957941581985,0.0,0.0,0.0,0.0,0.9999999969405373
2020-10-14,0.000651410021873744,212060.57201294025,107802.44495599518,0.5083568526327322,104258.12640553503,0.4916431442954565,0.0,0.0,0.0,0.0,0.9999999969281889
2020-10-15,0.000651410021873744,210795.08047948853,107323.74229193642,0.5091377941449615,103471.3375361421,0.4908622027647861,0.0,0.0,0.0,0.0,0.9999999969097475
2020-10-16,0.000651410021873744,211440.40990659865,107529.23862484429,0.5085557612773457,103911.17063034434,0.4914442356418335,0.0,0.0,0.0,0.0,0.9999999969191792
2020-10-19,0.000651410021873744,208282.2698124087,105878.26442296161,0.508340265920483,102404.00473803705,0.49165973095198234,0.0,0.0,0.0,0.0,0.9999999968724653
2020-10-20,0.000651410021873744,209017.46032535427,106444.50579076419,0.5092613106344027,102572.95388318006,0.49073868624906325,0.0,0.0,0.0,0.0,0.999999996883466
2020-10-21,0.000651410021873744,209345.42637326577,106622.57767670139,0.5093141012146684,102722.84804515436,0.49068589567368004,0.0,0.0,0.0,0.0,0.9999999968883484
2020-10-22,0.000651410021873744,208691.77387391598,106401.885192977,0.5098518413919907,102289.88802952896,0.49014815548661156,0.0,0.0,0.0,0.0,0.9999999968786023
2020-10-23,0.000651410021873744,210046.87556479272,107201.27447409641,0.5103683365241406,102845.6004392863,0.48963166037459926,0.0,0.0,0.0,0.0,0.9999999968987398
2020-10-26,0.000651410021873744,205759.34439075293,104661.84024012332,0.5086614197280993,101097.50349921959,0.4913385771060176,0.0,0.0,0.0,0.0,0.9999999968341169
2020-10-27,0.000651410021873744,204823.8298303326,104340.90799829371,0.5094178157137541,100482.92118062887,0.4905821811059029,0.0,0.0,0.0,0.0,0.999999996819657
2020-10-28,0.000651410021873744,197401.99125045544,100156.74926223308,0.5073745640952444,97245.24133681235,0.4926254326048395,0.0,0.0,0.0,0.0,0.9999999967000838
2020-10-29,0.000651410021873744,198333.54250805688,101050.65689765818,0.5094985730593362,97282.88495898868,0.490501423656247,0.0,0.0,0.0,0.0,0.9999999967155832
2020-10-30,0.000651410021873744,197529.64874414893,100354.83158479346,0.5080494610445971,97174.81650794545,0.49195053565761926,0.0,0.0,0.0,0.0,0.9999999967022165
2020-11-02,0.000651410021873744,200248.42964520733,101646.47718109535,0.5076018691441864,98601.95181270195,0.49239812760280416,0.0,0.0,0.0,0.0,0.9999999967469906
2020-11-03,0.000651410021873744,204101.20013596004,103705.05589089026,0.5081060563181801,100396.14359365976,0.4918939404902168,0.0,0.0,0.0,0.0,0.9999999968083969
2020-11-04,0.000651410021873744,207378.02450738553,106050.38173314383,0.511386787414242,101327.64212283168,0.4886132094445861,0.0,0.0,0.0,0.0,0.9999999968588281
2020-11-05,0.000651410021873744,209862.3441773421,107773.54462119205,0.513543985433228,102088.79890474003,0.48645601146278483,0.0,0.0,0.0,0.0,0.9999999968960128
2020-11-06,0.000651410021873744,208340.27205312336,106724.13521147898,0.5122587877981942,101616.13619023436,0.4877412090751418,0.0,0.0,0.0,0.0,0.9999999968733361
2020-11-09,0.000651410021873744,211797.2724456833,108874.67211320279,0.5140513419082126,102922.59968107048,0.4859486550161575,0.0,0.0,0.0,0.0,0.9999999969243701
2020-11-10,0.000651410021873744,216216.1509630575,110670.73654831672,0.5118523110108728,105545.41376333075,0.488147685976355,0.0,0.0,0.0,0.0,0.9999999969872277
2020-11-11,0.000651410021873744,217318.1419028276,111141.530179331,0.5114231568804192,106176.61107208658,0.4885768401220859,0.0,0.0,0.0,0.0,0.9999999970025051
2020-11-12,0.000651410021873744,215214.6997116779,109978.11935974844,0.5110158344531558,105236.57970051945,0.48898416252005267,0.0,0.0,0.0,0.0,0.9999999969732085
2020-11-13,0.000651410021873744,217657.38819606957,111382.97292144322,0.5117353187253515,106274.41462321632,0.4882646782818255,0.0,0.0,0.0,0.0,0.999999997007177
2020-11-16,0.000651410021873744,219023.83569113663,112331.83706681328,0.5128749421831036,106691.99797291332,0.4871250548427451,0.0,0.0,0.0,0.0,0.9999999970258487
2020-11-17,0.000651410021873744,217620.8993780685,111728.3314942849,0.5134080955165131,105892.5672323736,0.4865919014901622,0.0,0.0,0.0,0.0,0.9999999970066753
2020-11-18,0.000651410021873744,214215.2195198426,110022.10900522585,0.5136054723461635,104193.1098632067,0.48639452461292265,0.0,0.0,0.0,0.0,0.9999999969590861
2020-11-19,0.000651410021873744,213961.6407928275,109867.64263407844,0.5134922420064068,104093.99750733904,0.4865077549490755,0.0,0.0,0.0,0.0,0.9999999969554823
2020-11-20,0.000651410021873744,212496.8838700537,108972.8154830988,0.5128207694082609,103524.06773554487,0.4871792275262352,0.0,0.0,0.0,0.0,0.9999999969344961
2020-11-23,0.000651410021873744,213383.74693811487,109726.81275647477,0.5142229168386359,103656.93353023009,0.4857770801086011,0.0,0.0,0.0,0.0,0.999999996947237
2020-11-24,0.000651410021873744,217568.67767341898,112259.51026685731,0.5159727561306606,105309.16675515164,0.4840272408752962,0.0,0.0,0.0,0.0,0.9999999970059568
2020-11-25,0.000651410021873744,216955.95277433685,111847.91966218341,0.5155328454090411,105108.03246074343,0.48446715158846004,0.0,0.0,0.0,0.0,0.9999999969975011
2020-11-27,0.000651410021873744,216808.9943749843,111816.38038631451,0.5157368157564594,104992.61333725977,0.4842631812390065,0.0,0.0,0.0,0.0,0.9999999969954658
2020-11-30,0.000651410021873744,215792.60765931272,111227.84859981907,0.5154386417880563,104564.75840808361,0.48456135519325805,0.0,0.0,0.0,0.0,0.9999999969813145
2020-12-01,0.000651410021873744,218554.66938505875,113001.55501477486,0.5170402230834245,105553.11371887386,0.48295977393603967,0.0,0.0,0.0,0.0,0.9999999970194642
2020-12-02,0.000651410021873744,218000.90386412205,112783.57755572804,0.5173537153131484,105217.32565698399,0.4826462816987446,0.0,0.0,0.0,0.0,0.999999997011893
2020-12-03,0.000651410021873744,218242.9149728141,113064.23281058103,0.5180659946036055,105178.68151082304,0.48193400241160106,0.0,0.0,0.0,0.0,0.9999999970152066
2020-12-04,0.000651410021873744,218379.0612568902,113307.67601783926,0.5188577850169883,105071.38458764093,0.4811422120000791,0.0,0.0,0.0,0.0,0.9999999970170674
2020-12-07,0.000651410021873744,218898.88540923415,113557.93394567458,0.5187688997747825,105340.95081214955,0.4812310972493686,0.0,0.0,0.0,0.0,0.999999997024151
2020-12-08,0.000651410021873744,219238.58082066936,113786.30059327417,0.5190067376250167,105452.27957598517,0.4809932594037452,0.0,0.0,0.0,0.0,0.9999999970287619
2020-12-09,0.000651410021873744,218196.62136587402,113092.01969323699,0.5183032577924445,105104.60102122699,0.4816967392221288,0.0,0.0,0.0,0.0,0.9999999970145733
2020-12-10,0.000651410021873744,217717.029884479,112882.8007263105,0.5184840193080269,104834.2285067585,0.48151597769997,0.0,0.0,0.0,0.0,0.9999999970079969
2020-12-11,0.000651410021873744,217737.4205635562,112805.23615860599,0.518079234458823,104932.1837535402,0.48192076254945415,0.0,0.0,0.0,0.0,0.9999999970082771
2020-12-14,0.000651410021873744,216307.459350626,111915.45983077714,0.5173906631179395,104391.99886843885,0.48260933387056,0.0,0.0,0.0,0.0,0.9999999969884995
2020-12-15,0.000651410021873744,218950.47711983213,113400.48603816681,0.5179275584592695,105549.99043025527,0.48207243856558263,0.0,0.0,0.0,0.0,0.9999999970248522
2020-12-16,0.000651410021873744,218127.5800249473,112990.53969087458,0.5180020778571505,105137.03968266268,0.48199791915647777,0.0,0.0,0.0,0.0,0.9999999970136283
2020-12-17,0.000651410021873744,219660.0258327842,113665.87454390159,0.5174627204607066,105994.15063747257,0.482537276573756,0.0,0.0,0.0,0.0,0.9999999970344626
2020-12-18,0.000651410021873744,218493.24315204722,112874.89243071704,0.5166058721192058,105618.35006992015,0.48339412489942046,0.0,0.0,0.0,0.0,0.9999999970186262
2020-12-21,0.000651410021873744,217752.08209397836,112669.28847604891,0.5174200282843799,105082.79296651941,0.48257996872409853,0.0,0.0,0.0,0.0,0.9999999970084785
2020-12-22,0.000651410021873744,216930.82519842847,112295.47378769242,0.5176556798001151,104635.35075932603,0.4823443171970382,0.0,0.0,0.0,0.0,0.9999999969971533
2020-12-23,0.000651410021873744,217206.2425829097,112437.16696990724,0.5176516366788533,104769.07496159246,0.48234836032210765,0.0,0.0,0.0,0.0,0.9999999970009609
2020-12-24,0.000651410021873744,218265.7247686827,113039.39798113177,0.5178980717239527,105226.32613614091,0.4821019252915657,0.0,0.0,0.0,0.0,0.9999999970155184
2020-12-28,0.000651410021873744,219425.52935074654,113857.9482411941,0.5188910724202691,105567.5804581424,0.4811089246110242,0.0,0.0,0.0,0.0,0.9999999970312934
2020-12-29,0.000651410021873744,219427.58028737677,113920.7334918601,0.5191723544627436,105506.84614410666,0.48082764256857763,0.0,0.0,0.0,0.0,0.9999999970313211
2020-12-30,0.000651410021873744,219560.25641190255,114044.56705724102,0.5194226355943469,105515.68870325151,0.48057736143876817,0.0,0.0,0.0,0.0,0.999999997033115
2020-12-31,0.000651410021873744,220280.66536565498,114289.9969673392,0.5188380776752398,105990.66774690576,0.48116191936757824,0.0,0.0,0.0,0.0,0.999999997042818
2021-01-04,0.0021011150338381412,217215.89472138465,108447.51207170659,0.4992614017073128,108768.38054856303,0.5007385886197531,0.0,0.0,0.0,0.0,0.9999999903270659
2021-01-05,0.0021011150338381412,217525.40877218003,108763.4983371318,0.5000036499232262,108761.9083339332,0.4999963404176031,0.0,0.0,0.0,0.0,0.9999999903408294
2021-01-06,0.0021011150338381412,218068.33373216863,108791.9270351488,0.49888915631724395,109276.40459590481,0.5011108340476339,0.0,0.0,0.0,0.0,0.9999999903648779
2021-01-07,0.0021011150338381412,220698.30058459847,110388.75203521729,0.5001794383681848,110309.54644826616,0.4998205521115107,0.0,0.0,0.0,0.0,0.9999999904796955
2021-01-08,0.0021011150338381412,223470.8017019862,111752.92440831084,0.5000784154224367,111717.87519256034,0.4999215751753729,0.0,0.0,0.0,0.0,0.9999999905978095
2021-01-11,0.0021011150338381412,223029.1027167217,111560.71255084516,0.5002069738519413,111468.38806476152,0.4997930167272476,0.0,0.0,0.0,0.0,0.999999990579189
2021-01-12,0.0021011150338381412,222180.8308798017,111361.24598479773,0.501218964497632,110819.58279388894,0.4987810260455888,0.0,0.0,0.0,0.0,0.9999999905432209
2021-01-13,0.0021011150338381412,221400.33895489524,110997.24820572848,0.5013418169533217,110403.08864805171,0.49865817355656156,0.0,0.0,0.0,0.0,0.9999999905098834
2021-01-14,0.0021011150338381412,220331.10133836025,110458.68009598911,0.5013304042190523,109872.41914125612,0.4986695862447769,0.0,0.0,0.0,0.0,0.9999999904638291
2021-01-15,0.0021011150338381412,219863.73257809834,109886.42274784607,0.49979331042609787,109977.30772913725,0.50020668001746,0.0,0.0,0.0,0.0,0.9999999904435579
